x,y,% Fe/Mg,% Al-OH,% H2O,flag
68,63,10.188181885535467,69.8477462512837,9.333417246270956,false
68,64,14.30101006774904,58.12214721786388,10.598724020901724,false
68,65,14.87264921733189,56.2743865413284,11.289562594186076,false
68,66,0.0,0.0,0.0,false
68,67,0.0,0.0,0.0,false
68,68,0.0,0.0,0.0,false
68,69,0.0,0.0,0.0,false
68,70,0.0,0.0,0.0,false
68,71,0.0,0.0,0.0,false
68,72,0.0,0.0,0.0,false
68,73,0.0,0.0,0.0,false
68,74,0.0,0.0,0.0,false
68,75,0.0,0.0,0.0,false
68,76,0.0,0.0,0.0,false
68,77,0.0,0.0,0.0,false
68,78,0.0,0.0,0.0,false
68,79,0.0,0.0,0.0,false
68,80,10.354034399379447,49.51234001172199,25.70910683339067,false
68,81,8.783926126517843,47.73702390643252,23.909194479570896,false
68,82,10.374869206073852,51.629808737720914,27.64833822269633,false
68,83,8.917890897191764,50.09516434280889,23.254625021890156,false
68,84,9.256891595736414,46.85289672855529,26.08431540487181,false
68,85,11.847813652612704,48.00493615924506,31.47017540129698,false
68,86,13.669439325619097,45.77597532457644,33.92033472014026,false
68,87,9.648851439428553,49.46750489400586,32.492529867120155,false
68,88,10.299809644867908,47.48395457532372,33.721587272949215,false
68,89,12.605695532133115,47.229267003277954,38.00774581469002,false
68,90,11.28815223667748,42.93922288151102,37.09719774121599,false
68,91,18.718988477911054,40.15073707332764,38.43545167040995,false
68,92,17.68027554939062,38.18226749060859,35.761171909502906,false
68,93,15.12167413294338,39.45873161778573,34.31248316790834,false
68,94,14.54275704740562,41.30265138703764,36.989962733506346,false
68,95,20.24860699557449,38.7978439510853,35.67646142049212,false
68,96,21.22380909705823,39.435287823700165,27.09511840297608,false
68,97,22.104971004877772,44.41144678320381,29.16607659382938,false
68,98,21.76221187137997,42.38990506160374,30.50660716472555,false
68,99,18.53909109119522,34.49427987880415,27.32679816764159,false
69,0,18.08866746168918,42.885924888081945,33.75141564000027,false
69,1,19.34360392287608,37.30576853859209,34.803942396340894,false
69,2,22.17391183008221,36.910016861720976,36.90899755458896,false
69,3,23.18345649696416,38.5127557128873,33.9277340113683,false
69,4,18.24809487397571,45.213004114251085,29.65379874000265,false
69,5,28.748662437605887,37.31773445974433,35.1289072873499,false
69,6,33.58073950065751,37.12158231470019,36.336715488769386,false
69,7,0.0,0.0,0.0,false
69,8,0.0,0.0,0.0,false
69,9,0.0,0.0,0.0,false
69,10,0.0,0.0,0.0,false
69,11,0.0,0.0,0.0,false
69,12,0.0,0.0,0.0,false
69,13,0.0,0.0,0.0,false
69,14,0.0,0.0,0.0,false
69,15,0.0,0.0,0.0,false
69,16,0.0,0.0,0.0,false
69,17,0.0,0.0,0.0,false
69,18,0.0,0.0,0.0,false
69,19,0.0,0.0,0.0,false
69,20,0.0,0.0,0.0,false
69,21,0.0,0.0,0.0,false
69,22,0.0,0.0,0.0,false
69,23,0.0,0.0,0.0,false
69,24,0.0,0.0,0.0,false
69,25,0.0,0.0,0.0,false
69,26,0.0,0.0,0.0,false
69,27,0.0,0.0,0.0,false
69,28,0.0,0.0,0.0,false
69,29,0.0,0.0,0.0,false
69,30,0.0,0.0,0.0,false
69,31,0.0,0.0,0.0,false
69,32,0.0,0.0,0.0,false
69,33,0.0,0.0,0.0,false
69,34,0.0,0.0,0.0,false
69,35,0.0,0.0,0.0,false
69,36,0.0,0.0,0.0,false
69,37,0.0,0.0,0.0,false
69,38,0.0,0.0,0.0,false
69,39,0.0,0.0,0.0,false
69,40,0.0,0.0,0.0,false
69,41,0.0,0.0,0.0,false
69,42,0.0,0.0,0.0,false
69,43,0.0,0.0,0.0,false
69,44,0.0,0.0,0.0,false
69,45,0.0,0.0,0.0,false
69,46,0.0,0.0,0.0,false
69,47,0.0,0.0,0.0,false
69,48,0.0,0.0,0.0,false
69,49,0.0,0.0,0.0,false
69,50,0.0,0.0,0.0,false
69,51,0.0,0.0,0.0,false
69,52,0.0,0.0,0.0,false
69,53,0.0,0.0,0.0,false
69,54,0.0,0.0,0.0,false
69,55,0.0,0.0,0.0,false
69,56,0.0,0.0,0.0,false
69,57,0.0,0.0,0.0,false
69,58,0.0,0.0,0.0,false
69,59,0.0,0.0,0.0,false
69,60,0.0,0.0,0.0,false
69,61,0.0,0.0,0.0,false
69,62,0.0,0.0,0.0,false
69,63,0.0,0.0,0.0,false
69,64,8.840649748178427,66.62076222809642,10.871470962640466,false
69,65,13.56794365209321,60.57795249668909,11.117294785557466,false
69,66,0.0,0.0,0.0,false
69,67,0.0,0.0,0.0,false
69,68,0.0,0.0,0.0,false
69,69,0.0,0.0,0.0,false
69,70,0.0,0.0,0.0,false
69,71,0.0,0.0,0.0,false
69,72,0.0,0.0,0.0,false
69,73,0.0,0.0,0.0,false
69,74,0.0,0.0,0.0,false
69,75,0.0,0.0,0.0,false
69,76,0.0,0.0,0.0,false
69,77,0.0,0.0,0.0,false
69,78,0.0,0.0,0.0,false
69,79,7.877680831139039,46.91313687440636,20.35126299783868,false
69,80,0.0,0.0,0.0,false
69,81,0.0,0.0,0.0,false
69,82,11.93020878820433,41.03150771222903,22.03173221793084,false
69,83,10.719728073986238,48.79332952805986,22.326501471943068,false
69,84,7.898094287749506,45.03883391858027,25.91456572487696,false
69,85,6.744951875194187,39.65218592795345,29.01785709877946,false
69,86,8.938881030443476,34.95289100767339,31.552039882484152,false
69,87,6.975848602966829,41.91657234747679,32.17537236791175,false
69,88,7.857700807732399,43.27919331489674,36.29631024095146,false
69,89,9.859000670792453,40.70513271066047,37.326986338208016,false
69,90,13.69571358259921,40.696273784507866,43.90499655632231,false
69,91,13.995934092521212,45.45031790568601,36.68571881995613,false
69,92,11.815699521472594,47.48447712270984,39.53882232772207,false
69,93,8.287371483936841,49.56523781481134,33.269993546416025,false
69,94,10.501065699992129,54.15452403311346,34.654575941214034,false
69,95,17.30181391483979,44.04575745065175,36.52252631236669,false
69,96,18.08866746168918,42.885924888081945,33.75141564000027,false
69,97,19.34360392287608,37.30576853859209,34.803942396340894,false
69,98,22.17391183008221,36.910016861720976,36.90899755458896,false
69,99,23.18345649696416,38.5127557128873,33.9277340113683,false
70,0,12.22947474383552,40.8442029936151,25.93187050560732,false
70,1,23.320730093597877,44.19102470401646,29.262659847481626,false
70,2,17.480699437709287,41.2248824443177,28.125645576434984,false
70,3,23.65886334106777,40.70477667925479,33.26355938013077,false
70,4,23.078768346229687,45.99876450662382,30.4988433804458,false
70,5,25.27332173104366,45.877910703937935,30.347416675654205,false
70,6,29.141112816987786,39.80643078460601,33.17047789268186,false
70,7,0.0,0.0,0.0,false
70,8,0.0,0.0,0.0,false
70,9,0.0,0.0,0.0,false
70,10,0.0,0.0,0.0,false
70,11,0.0,0.0,0.0,false
70,12,0.0,0.0,0.0,false
70,13,0.0,0.0,0.0,false
70,14,0.0,0.0,0.0,false
70,15,0.0,0.0,0.0,false
70,16,0.0,0.0,0.0,false
70,17,0.0,0.0,0.0,false
70,18,0.0,0.0,0.0,false
70,19,0.0,0.0,0.0,false
70,20,0.0,0.0,0.0,false
70,21,0.0,0.0,0.0,false
70,22,0.0,0.0,0.0,false
70,23,0.0,0.0,0.0,false
70,24,0.0,0.0,0.0,false
70,25,0.0,0.0,0.0,false
70,26,0.0,0.0,0.0,false
70,27,0.0,0.0,0.0,false
70,28,0.0,0.0,0.0,false
70,29,0.0,0.0,0.0,false
70,30,0.0,0.0,0.0,false
70,31,0.0,0.0,0.0,false
70,32,0.0,0.0,0.0,false
70,33,0.0,0.0,0.0,false
70,34,0.0,0.0,0.0,false
70,35,0.0,0.0,0.0,false
70,36,0.0,0.0,0.0,false
70,37,0.0,0.0,0.0,false
70,38,0.0,0.0,0.0,false
70,39,0.0,0.0,0.0,false
70,40,0.0,0.0,0.0,false
70,41,0.0,0.0,0.0,false
70,42,0.0,0.0,0.0,false
70,43,0.0,0.0,0.0,false
70,44,0.0,0.0,0.0,false
70,45,0.0,0.0,0.0,false
70,46,0.0,0.0,0.0,false
70,47,0.0,0.0,0.0,false
70,48,0.0,0.0,0.0,false
70,49,0.0,0.0,0.0,false
70,50,0.0,0.0,0.0,false
70,51,0.0,0.0,0.0,false
70,52,0.0,0.0,0.0,false
70,53,0.0,0.0,0.0,false
70,54,0.0,0.0,0.0,false
70,55,0.0,0.0,0.0,false
70,56,0.0,0.0,0.0,false
70,57,0.0,0.0,0.0,false
70,58,0.0,0.0,0.0,false
70,59,0.0,0.0,0.0,false
70,60,0.0,0.0,0.0,false
70,61,0.0,0.0,0.0,false
70,62,0.0,0.0,0.0,false
70,63,0.0,0.0,0.0,false
70,64,0.0,0.0,0.0,false
70,65,0.0,0.0,0.0,false
70,66,0.0,0.0,0.0,false
70,67,0.0,0.0,0.0,false
70,68,0.0,0.0,0.0,false
70,69,0.0,0.0,0.0,false
70,70,0.0,0.0,0.0,false
70,71,0.0,0.0,0.0,false
70,72,0.0,0.0,0.0,false
70,73,0.0,0.0,0.0,false
70,74,0.0,0.0,0.0,false
70,75,0.0,0.0,0.0,false
70,76,0.0,0.0,0.0,false
70,77,0.0,0.0,0.0,false
70,78,0.0,0.0,0.0,false
70,79,7.287414188021203,63.1759366634297,20.351936137517978,false
70,80,6.005004609983082,60.445727768488254,21.200914993983645,false
70,81,5.157996225202164,67.65746680287735,19.43634946698609,false
70,82,2.933759681931124,67.76456325765461,16.047484986424237,false
70,83,3.735768579348149,63.24493315790952,17.63593500958888,false
70,84,5.162323541235338,52.88026463271598,24.49736161334268,false
70,85,5.292439253556927,51.19268680949457,24.100886147608595,false
70,86,7.114836443512802,54.14340150160248,27.587052377437605,false
70,87,7.08837285183956,54.00181507938544,27.45579497382676,false
70,88,8.40121045420931,50.88661939771704,27.92589433348077,false
70,89,12.433527176394405,48.75328197477575,37.64947794227924,false
70,90,12.810308258474118,47.82430403955993,36.43745708978808,false
70,91,13.115901079410824,35.85603705895022,38.815473936245546,false
70,92,12.128263029717347,44.710831476296825,32.31037137909065,false
70,93,12.586820846224072,46.15860328824351,28.687586900327062,false
70,94,11.330184538552045,45.22591784252402,26.183106186419614,false
70,95,10.513206896814085,43.78695481794026,28.00337337907965,false
70,96,12.22947474383552,40.8442029936151,25.93187050560732,false
70,97,23.320730093597877,44.19102470401646,29.262659847481626,false
70,98,17.480699437709287,41.2248824443177,28.125645576434984,false
70,99,23.65886334106777,40.70477667925479,33.26355938013077,false
71,0,16.052114511680433,46.33628595912598,24.1911154563583,false
71,1,25.493661709812294,37.33909864403001,29.98786526112002,false
71,2,18.628144854125093,45.49772620128768,29.6925987373829,false
71,3,14.686013347497555,43.017462392871806,28.642501660459203,false
71,4,21.330322968230405,47.32628510133869,32.234941064188725,false
71,5,17.828640670528024,46.30534802594293,27.94285107682766,false
71,6,13.418753760578731,49.490598176552496,29.81154606696858,false
71,7,0.0,0.0,0.0,false
71,8,0.0,0.0,0.0,false
71,9,0.0,0.0,0.0,false
71,10,0.0,0.0,0.0,false
71,11,0.0,0.0,0.0,false
71,12,0.0,0.0,0.0,false
71,13,0.0,0.0,0.0,false
71,14,0.0,0.0,0.0,false
71,15,0.0,0.0,0.0,false
71,16,0.0,0.0,0.0,false
71,17,0.0,0.0,0.0,false
71,18,0.0,0.0,0.0,false
71,19,0.0,0.0,0.0,false
71,20,0.0,0.0,0.0,false
71,21,0.0,0.0,0.0,false
71,22,0.0,0.0,0.0,false
71,23,0.0,0.0,0.0,false
71,24,0.0,0.0,0.0,false
71,25,0.0,0.0,0.0,false
71,26,0.0,0.0,0.0,false
71,27,0.0,0.0,0.0,false
71,28,0.0,0.0,0.0,false
71,29,0.0,0.0,0.0,false
71,30,0.0,0.0,0.0,false
71,31,0.0,0.0,0.0,false
71,32,0.0,0.0,0.0,false
71,33,0.0,0.0,0.0,false
71,34,0.0,0.0,0.0,false
71,35,0.0,0.0,0.0,false
71,36,0.0,0.0,0.0,false
71,37,0.0,0.0,0.0,false
71,38,0.0,0.0,0.0,false
71,39,0.0,0.0,0.0,false
71,40,0.0,0.0,0.0,false
71,41,0.0,0.0,0.0,false
71,42,0.0,0.0,0.0,false
71,43,0.0,0.0,0.0,false
71,44,0.0,0.0,0.0,false
71,45,0.0,0.0,0.0,false
71,46,0.0,0.0,0.0,false
71,47,0.0,0.0,0.0,false
71,48,0.0,0.0,0.0,false
71,49,0.0,0.0,0.0,false
71,50,0.0,0.0,0.0,false
71,51,0.0,0.0,0.0,false
71,52,0.0,0.0,0.0,false
71,53,0.0,0.0,0.0,false
71,54,0.0,0.0,0.0,false
71,55,0.0,0.0,0.0,false
71,56,0.0,0.0,0.0,false
71,57,0.0,0.0,0.0,false
71,58,0.0,0.0,0.0,false
71,59,0.0,0.0,0.0,false
71,60,0.0,0.0,0.0,false
71,61,0.0,0.0,0.0,false
71,62,0.0,0.0,0.0,false
71,63,0.0,0.0,0.0,false
71,64,0.0,0.0,0.0,false
71,65,0.0,0.0,0.0,false
71,66,0.0,0.0,0.0,false
71,67,0.0,0.0,0.0,false
71,68,0.0,0.0,0.0,false
71,69,0.0,0.0,0.0,false
71,70,0.0,0.0,0.0,false
71,71,0.0,0.0,0.0,false
71,72,0.0,0.0,0.0,false
71,73,0.0,0.0,0.0,false
71,74,0.0,0.0,0.0,false
71,75,0.0,0.0,0.0,false
71,76,0.0,0.0,0.0,false
71,77,0.0,0.0,0.0,false
71,78,0.0,0.0,0.0,false
71,79,0.0,0.0,0.0,false
71,80,8.032238746109547,53.34631986251558,18.369240520226864,false
71,81,8.000129998778903,55.573696495425565,17.242717149080487,false
71,82,8.9266655809009,53.5410442020258,18.015473684473815,false
71,83,6.953404402658574,64.86572611326422,15.5331815879371,false
71,84,5.354867666918245,59.957324438153925,22.58076314445045,false
71,85,6.279265706153741,51.964093708349154,24.366706075798035,false
71,86,8.741721347851287,56.29002432384485,25.970228256903397,false
71,87,9.032829431374305,60.0548365642892,25.653233668810653,false
71,88,10.8185722822522,55.55231069166175,27.99053878062906,false
71,89,11.448281103307028,49.84339586029865,28.383919757948966,false
71,90,16.34824644463162,45.48329450965717,31.481701774121795,false
71,91,14.157833087492511,52.7380121465772,28.58769852570706,false
71,92,10.470956319225364,50.76428259082968,23.801829266386235,false
71,93,10.620068547461186,52.06093057078477,23.727920895101462,false
71,94,8.506272402104278,53.65980781516719,28.89885052878809,false
71,95,11.266095378317338,52.74945667031554,27.069382972010192,false
71,96,16.052114511680433,46.33628595912598,24.1911154563583,false
71,97,25.493661709812294,37.33909864403001,29.98786526112002,false
71,98,18.628144854125093,45.49772620128768,29.6925987373829,false
71,99,14.686013347497555,43.017462392871806,28.642501660459203,false
72,0,23.06183248947942,43.51357053721809,25.141475962201596,false
72,1,21.785631296396843,43.08595473952136,24.22893510730264,false
72,2,19.24058402224267,48.94847366300456,24.32689940291266,false
72,3,20.1886466568954,42.50844512014156,24.72125578996801,false
72,4,17.45348630282475,53.31608939225494,31.26147392038228,false
72,5,20.737277207537677,44.28516603152013,27.722768032968737,false
72,6,25.28639800543394,37.14117232181309,32.55970190491145,false
72,7,0.0,0.0,0.0,false
72,8,0.0,0.0,0.0,false
72,9,0.0,0.0,0.0,false
72,10,0.0,0.0,0.0,false
72,11,0.0,0.0,0.0,false
72,12,0.0,0.0,0.0,false
72,13,0.0,0.0,0.0,false
72,14,0.0,0.0,0.0,false
72,15,0.0,0.0,0.0,false
72,16,0.0,0.0,0.0,false
72,17,0.0,0.0,0.0,false
72,18,0.0,0.0,0.0,false
72,19,0.0,0.0,0.0,false
72,20,0.0,0.0,0.0,false
72,21,0.0,0.0,0.0,false
72,22,0.0,0.0,0.0,false
72,23,0.0,0.0,0.0,false
72,24,0.0,0.0,0.0,false
72,25,0.0,0.0,0.0,false
72,26,0.0,0.0,0.0,false
72,27,0.0,0.0,0.0,false
72,28,0.0,0.0,0.0,false
72,29,0.0,0.0,0.0,false
72,30,0.0,0.0,0.0,false
72,31,0.0,0.0,0.0,false
72,32,0.0,0.0,0.0,false
72,33,0.0,0.0,0.0,false
72,34,0.0,0.0,0.0,false
72,35,0.0,0.0,0.0,false
72,36,0.0,0.0,0.0,false
72,37,0.0,0.0,0.0,false
72,38,0.0,0.0,0.0,false
72,39,0.0,0.0,0.0,false
72,40,0.0,0.0,0.0,false
72,41,0.0,0.0,0.0,false
72,42,0.0,0.0,0.0,false
72,43,0.0,0.0,0.0,false
72,44,0.0,0.0,0.0,false
72,45,0.0,0.0,0.0,false
72,46,0.0,0.0,0.0,false
72,47,0.0,0.0,0.0,false
72,48,0.0,0.0,0.0,false
72,49,0.0,0.0,0.0,false
72,50,0.0,0.0,0.0,false
72,51,0.0,0.0,0.0,false
72,52,0.0,0.0,0.0,false
72,53,0.0,0.0,0.0,false
72,54,0.0,0.0,0.0,false
72,55,0.0,0.0,0.0,false
72,56,0.0,0.0,0.0,false
72,57,0.0,0.0,0.0,false
72,58,0.0,0.0,0.0,false
72,59,0.0,0.0,0.0,false
72,60,0.0,0.0,0.0,false
72,61,0.0,0.0,0.0,false
72,62,0.0,0.0,0.0,false
72,63,0.0,0.0,0.0,false
72,64,0.0,0.0,0.0,false
72,65,0.0,0.0,0.0,false
72,66,0.0,0.0,0.0,false
72,67,0.0,0.0,0.0,false
72,68,0.0,0.0,0.0,false
72,69,0.0,0.0,0.0,false
72,70,0.0,0.0,0.0,false
72,71,0.0,0.0,0.0,false
72,72,0.0,0.0,0.0,false
72,73,0.0,0.0,0.0,false
72,74,0.0,0.0,0.0,false
72,75,0.0,0.0,0.0,false
72,76,0.0,0.0,0.0,false
72,77,0.0,0.0,0.0,false
72,78,0.0,0.0,0.0,false
72,79,0.0,0.0,0.0,false
72,80,0.0,0.0,0.0,false
72,81,8.623371086300855,55.488348315662336,15.46707258631467,false
72,82,9.1298820247829,58.21275399068887,16.989206677828655,false
72,83,9.56504408919968,57.907102408873534,14.8546452722355,false
72,84,6.538532040317895,61.20333684041134,17.755859188780974,false
72,85,7.587477422495595,62.22120762982478,20.65864405598061,false
72,86,7.357161464033838,62.62514411912108,26.373648426030144,false
72,87,6.702730725849071,58.47358609441054,21.947562709013727,false
72,88,9.20793469171923,57.96709232076505,26.734456230835114,false
72,89,7.970158014778637,53.91726728030167,24.67350514323557,false
72,90,11.34511752073588,53.91620746588474,29.016406531623332,false
72,91,11.20286626337422,57.77734138120093,22.78878089234942,false
72,92,9.895022010299371,57.29468423215839,20.48201482675456,false
72,93,5.23711571469144,62.87102842367067,28.117836539067547,false
72,94,3.696623948238472,61.51052846505127,26.26735591671944,false
72,95,6.61619142119068,57.31288139289348,28.954381004076826,false
72,96,23.06183248947942,43.51357053721809,25.141475962201596,false
72,97,21.785631296396843,43.08595473952136,24.22893510730264,false
72,98,19.24058402224267,48.94847366300456,24.32689940291266,false
72,99,20.1886466568954,42.50844512014156,24.72125578996801,false
73,0,30.81658316685133,41.40590785450912,24.621483016417457,false
73,1,23.38465525471341,39.215813781627965,21.52297437964352,false
73,2,28.98690726138442,39.77231478813887,23.898725177735205,false
73,3,29.85143500067291,41.161553933017295,22.24585687001276,false
73,4,17.360411199639582,49.11366211548746,18.030934607576903,false
73,5,14.630567613209946,53.67988909042127,20.24645653821877,false
73,6,0.0,0.0,0.0,false
73,7,0.0,0.0,0.0,false
73,8,0.0,0.0,0.0,false
73,9,0.0,0.0,0.0,false
73,10,0.0,0.0,0.0,false
73,11,0.0,0.0,0.0,false
73,12,0.0,0.0,0.0,false
73,13,0.0,0.0,0.0,false
73,14,0.0,0.0,0.0,false
73,15,0.0,0.0,0.0,false
73,16,0.0,0.0,0.0,false
73,17,0.0,0.0,0.0,false
73,18,0.0,0.0,0.0,false
73,19,0.0,0.0,0.0,false
73,20,0.0,0.0,0.0,false
73,21,0.0,0.0,0.0,false
73,22,0.0,0.0,0.0,false
73,23,0.0,0.0,0.0,false
73,24,0.0,0.0,0.0,false
73,25,0.0,0.0,0.0,false
73,26,0.0,0.0,0.0,false
73,27,0.0,0.0,0.0,false
73,28,0.0,0.0,0.0,false
73,29,0.0,0.0,0.0,false
73,30,0.0,0.0,0.0,false
73,31,0.0,0.0,0.0,false
73,32,0.0,0.0,0.0,false
73,33,0.0,0.0,0.0,false
73,34,0.0,0.0,0.0,false
73,35,0.0,0.0,0.0,false
73,36,0.0,0.0,0.0,false
73,37,0.0,0.0,0.0,false
73,38,0.0,0.0,0.0,false
73,39,0.0,0.0,0.0,false
73,40,0.0,0.0,0.0,false
73,41,0.0,0.0,0.0,false
73,42,0.0,0.0,0.0,false
73,43,0.0,0.0,0.0,false
73,44,0.0,0.0,0.0,false
73,45,0.0,0.0,0.0,false
73,46,0.0,0.0,0.0,false
73,47,0.0,0.0,0.0,false
73,48,0.0,0.0,0.0,false
73,49,0.0,0.0,0.0,false
73,50,0.0,0.0,0.0,false
73,51,0.0,0.0,0.0,false
73,52,0.0,0.0,0.0,false
73,53,0.0,0.0,0.0,false
73,54,0.0,0.0,0.0,false
73,55,0.0,0.0,0.0,false
73,56,0.0,0.0,0.0,false
73,57,0.0,0.0,0.0,false
73,58,0.0,0.0,0.0,false
73,59,0.0,0.0,0.0,false
73,60,0.0,0.0,0.0,false
73,61,0.0,0.0,0.0,false
73,62,0.0,0.0,0.0,false
73,63,0.0,0.0,0.0,false
73,64,0.0,0.0,0.0,false
73,65,0.0,0.0,0.0,false
73,66,0.0,0.0,0.0,false
73,67,0.0,0.0,0.0,false
73,68,0.0,0.0,0.0,false
73,69,0.0,0.0,0.0,false
73,70,0.0,0.0,0.0,false
73,71,0.0,0.0,0.0,false
73,72,0.0,0.0,0.0,false
73,73,0.0,0.0,0.0,false
73,74,0.0,0.0,0.0,false
73,75,0.0,0.0,0.0,false
73,76,0.0,0.0,0.0,false
73,77,0.0,0.0,0.0,false
73,78,0.0,0.0,0.0,false
73,79,0.0,0.0,0.0,false
73,80,0.0,0.0,0.0,false
73,81,0.0,0.0,0.0,false
73,82,0.0,0.0,0.0,false
73,83,0.0,0.0,0.0,false
73,84,1.5385865312908216,63.60645499106168,20.562114977473676,false
73,85,4.356609413570488,64.0520627944458,18.379046864327982,false
73,86,2.6503099577505527,63.35230928593568,20.52547357808792,false
73,87,2.870211046422505,61.46754894254257,20.941813195204677,false
73,88,6.0850739886070055,64.23459006838343,21.892737256261523,false
73,89,4.859568109693649,60.33334880122661,20.769956354034587,false
73,90,7.444503711497879,59.114159271486514,23.11591443473776,false
73,91,9.904367134200774,53.59723644558999,18.593534775286496,false
73,92,11.366440329562652,53.80615604243806,17.900858515250473,false
73,93,20.50115589463545,48.09327058692265,36.30934148463763,false
73,94,13.794878285875829,52.37970287587635,30.70342353924761,false
73,95,9.258930524773485,53.46905593976486,24.070605455376555,false
73,96,30.81658316685133,41.40590785450912,24.621483016417457,false
73,97,23.38465525471341,39.215813781627965,21.52297437964352,false
73,98,28.98690726138442,39.77231478813887,23.898725177735205,false
73,99,29.85143500067291,41.161553933017295,22.24585687001276,false
74,0,23.058764936139383,48.12987098341836,15.095735210789046,false
74,1,20.73364681467756,44.25398614417768,16.791816823268128,false
74,2,19.53730257117566,44.92180538355549,18.450495524601276,false
74,3,20.356183401740942,44.29010447231012,18.082436529582505,false
74,4,22.179144210773018,45.46454536224659,20.78970511004366,false
74,5,19.226376611919378,49.82324098682117,19.284837501263382,false
74,6,0.0,0.0,0.0,false
74,7,0.0,0.0,0.0,false
74,8,0.0,0.0,0.0,false
74,9,0.0,0.0,0.0,false
74,10,0.0,0.0,0.0,false
74,11,0.0,0.0,0.0,false
74,12,0.0,0.0,0.0,false
74,13,0.0,0.0,0.0,false
74,14,0.0,0.0,0.0,false
74,15,0.0,0.0,0.0,false
74,16,0.0,0.0,0.0,false
74,17,0.0,0.0,0.0,false
74,18,0.0,0.0,0.0,false
74,19,0.0,0.0,0.0,false
74,20,0.0,0.0,0.0,false
74,21,0.0,0.0,0.0,false
74,22,0.0,0.0,0.0,false
74,23,0.0,0.0,0.0,false
74,24,0.0,0.0,0.0,false
74,25,0.0,0.0,0.0,false
74,26,0.0,0.0,0.0,false
74,27,0.0,0.0,0.0,false
74,28,0.0,0.0,0.0,false
74,29,0.0,0.0,0.0,false
74,30,0.0,0.0,0.0,false
74,31,0.0,0.0,0.0,false
74,32,0.0,0.0,0.0,false
74,33,0.0,0.0,0.0,false
74,34,0.0,0.0,0.0,false
74,35,0.0,0.0,0.0,false
74,36,0.0,0.0,0.0,false
74,37,0.0,0.0,0.0,false
74,38,0.0,0.0,0.0,false
74,39,0.0,0.0,0.0,false
74,40,0.0,0.0,0.0,false
74,41,0.0,0.0,0.0,false
74,42,0.0,0.0,0.0,false
74,43,0.0,0.0,0.0,false
74,44,0.0,0.0,0.0,false
74,45,0.0,0.0,0.0,false
74,46,0.0,0.0,0.0,false
74,47,0.0,0.0,0.0,false
74,48,0.0,0.0,0.0,false
74,49,0.0,0.0,0.0,false
74,50,0.0,0.0,0.0,false
74,51,0.0,0.0,0.0,false
74,52,0.0,0.0,0.0,false
74,53,0.0,0.0,0.0,false
74,54,0.0,0.0,0.0,false
74,55,0.0,0.0,0.0,false
74,56,0.0,0.0,0.0,false
74,57,0.0,0.0,0.0,false
74,58,0.0,0.0,0.0,false
74,59,0.0,0.0,0.0,false
74,60,0.0,0.0,0.0,false
74,61,0.0,0.0,0.0,false
74,62,0.0,0.0,0.0,false
74,63,0.0,0.0,0.0,false
74,64,0.0,0.0,0.0,false
74,65,0.0,0.0,0.0,false
74,66,0.0,0.0,0.0,false
74,67,0.0,0.0,0.0,false
74,68,0.0,0.0,0.0,false
74,69,0.0,0.0,0.0,false
74,70,0.0,0.0,0.0,false
74,71,0.0,0.0,0.0,false
74,72,0.0,0.0,0.0,false
74,73,0.0,0.0,0.0,false
74,74,0.0,0.0,0.0,false
74,75,0.0,0.0,0.0,false
74,76,0.0,0.0,0.0,false
74,77,0.0,0.0,0.0,false
74,78,0.0,0.0,0.0,false
74,79,0.0,0.0,0.0,false
74,80,0.0,0.0,0.0,false
74,81,0.0,0.0,0.0,false
74,82,0.0,0.0,0.0,false
74,83,0.0,0.0,0.0,false
74,84,0.0,0.0,0.0,false
74,85,0.0,0.0,0.0,false
74,86,0.0,0.0,0.0,false
74,87,0.0,0.0,0.0,false
74,88,0.0,0.0,0.0,false
74,89,10.82733439561887,45.26175005756301,22.927977538802715,false
74,90,13.964703904940054,52.9001085536996,17.276508863829246,false
74,91,19.04030358160512,56.76997673817752,15.337580053123505,false
74,92,11.965071561147198,72.4500911127606,21.316949258897587,false
74,93,18.12836596742353,51.126761200886016,27.365015634365847,false
74,94,15.673084190938614,58.85224159396971,14.478328411497811,false
74,95,0.0,0.0,0.0,false
74,96,23.058764936139383,48.12987098341836,15.095735210789046,false
74,97,20.73364681467756,44.25398614417768,16.791816823268128,false
74,98,19.53730257117566,44.92180538355549,18.450495524601276,false
74,99,20.356183401740942,44.29010447231012,18.082436529582505,false
75,0,19.386422601988706,56.2761455388676,6.522327527894251,false
75,1,16.66662457063608,50.97319114794424,13.960967549850062,false
75,2,15.5137335649301,53.42134589144726,10.93491661435684,false
75,3,23.555512908638644,49.34340816960151,16.76017298461754,false
75,4,20.713365103051707,47.49774964232184,15.917469985766177,false
75,5,15.815439713931593,50.05804323888265,15.234389025885983,false
75,6,0.0,0.0,0.0,false
75,7,0.0,0.0,0.0,false
75,8,0.0,0.0,0.0,false
75,9,0.0,0.0,0.0,false
75,10,0.0,0.0,0.0,false
75,11,0.0,0.0,0.0,false
75,12,0.0,0.0,0.0,false
75,13,0.0,0.0,0.0,false
75,14,0.0,0.0,0.0,false
75,15,0.0,0.0,0.0,false
75,16,0.0,0.0,0.0,false
75,17,0.0,0.0,0.0,false
75,18,0.0,0.0,0.0,false
75,19,0.0,0.0,0.0,false
75,20,0.0,0.0,0.0,false
